MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20200914T091109,199.37411,2.10916,34.07003,30.21980,2.10516,197.2697668558706
LGR_CP_PTSCI,20200914T093636,197.01099,2.02917,34.04424,30.12937,1.97232,194.9327034903148
LGR_CP_PTSCI,20200914T093717,195.05411,2.02185,34.04097,30.11959,2.00339,192.99738057568408
LGR_CP_PTSCI,20200914T093750,193.05801,2.00839,34.03711,30.10405,1.98434,191.02325085803812
LGR_CP_PTSCI,20200914T093817,191.02069,2.00507,34.03556,30.09904,2.00131,189.00833519809316
LGR_CP_PTSCI,20200914T093842,189.01385,2.00204,34.03503,30.09512,1.95389,187.0235449571306
LGR_CP_PTSCI,20200914T093905,187.01370,2.01318,34.03496,30.10372,1.91885,185.04535205874717
LGR_CP_PTSCI,20200914T093927,184.98694,2.02246,34.03693,30.11235,1.96490,183.0408217728341
LGR_CP_PTSCI,20200914T093948,183.00525,2.01389,34.03683,30.10400,1.92694,181.08084816961406
LGR_CP_PTSCI,20200914T094010,181.01788,2.03250,34.03310,30.11611,1.94379,179.11523795745583
LGR_CP_PTSCI,20200914T094031,179.01566,2.04074,34.03421,30.12317,1.94708,177.13492124484873
LGR_CP_PTSCI,20200914T094053,176.97534,2.02969,34.03028,30.10962,1.96570,175.11690161078613
LGR_CP_PTSCI,20200914T094117,174.96619,2.01694,34.02761,30.09563,1.96594,173.1296918439666
LGR_CP_PTSCI,20200914T094142,172.96750,1.99402,34.02227,30.07080,1.88614,171.15280870155823
LGR_CP_PTSCI,20200914T094207,170.96997,1.98657,34.01889,30.06081,1.94995,169.17705381756167
LGR_CP_PTSCI,20200914T094232,168.99368,1.97589,34.01523,30.04784,1.94354,167.22228861818706
LGR_CP_PTSCI,20200914T094256,167.00922,1.95026,34.01133,30.02186,1.87335,165.25942360806386
LGR_CP_PTSCI,20200914T094320,164.97879,1.91312,34.00334,29.98275,1.93063,163.25106935181654
LGR_CP_PTSCI,20200914T094344,162.96393,1.91415,34.00207,29.98171,1.89417,161.25809631947237
LGR_CP_PTSCI,20200914T094407,161.00494,1.91574,34.00096,29.98130,1.91537,159.3203677659202
LGR_CP_PTSCI,20200914T094430,159.01340,1.91595,33.99886,29.97892,1.98044,157.35042366879944
LGR_CP_PTSCI,20200914T094454,157.00891,1.91418,33.99737,29.97531,1.98279,155.36765083999302
LGR_CP_PTSCI,20200914T094517,154.99161,1.91122,33.99423,29.96936,1.93048,153.37218739098907
LGR_CP_PTSCI,20200914T094542,152.98566,1.91241,33.99198,29.96768,1.86484,151.38793177617958
LGR_CP_PTSCI,20200914T094607,151.00748,1.90158,33.98702,29.95356,1.86130,149.4311269734373
LGR_CP_PTSCI,20200914T094632,149.01871,1.88602,33.98327,29.93635,1.96442,147.4638277255531
LGR_CP_PTSCI,20200914T094658,147.02057,1.87674,33.97438,29.92043,1.91840,145.48724057538396
LGR_CP_PTSCI,20200914T094724,144.99237,1.88251,33.96999,29.92095,1.90320,143.48089812602464
LGR_CP_PTSCI,20200914T094752,142.98737,1.98904,33.96689,30.00879,1.86288,141.4974863037257
LGR_CP_PTSCI,20200914T094819,140.99771,1.98169,33.96939,30.00359,1.86038,139.52923029272335
LGR_CP_PTSCI,20200914T094845,139.00797,1.89178,33.94331,29.90494,1.86121,137.56087619275908
LGR_CP_PTSCI,20200914T094912,137.00812,1.89850,33.93615,29.90407,1.85464,135.58250166016114
LGR_CP_PTSCI,20200914T094939,134.99854,1.91019,33.93591,29.91297,1.85956,133.5944823282252
