MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201115T164001,298.66385,2.45349,34.13936,30.61710,2.45700,295.44061389222884
LGR_CP_PTSCI,20201115T170229,297.06763,2.45370,34.13900,30.61627,2.46442,293.8627534207402
LGR_CP_PTSCI,20201115T170307,295.02771,2.44171,34.13390,30.60086,2.48764,291.8462786663415
LGR_CP_PTSCI,20201115T170338,293.00500,2.42645,34.13048,30.58401,2.45172,289.8467965405128
LGR_CP_PTSCI,20201115T170403,291.00403,2.42078,34.12814,30.57631,2.47162,287.86878558416
LGR_CP_PTSCI,20201115T170427,289.02237,2.41977,34.12848,30.57483,2.42477,285.90984426505156
LGR_CP_PTSCI,20201115T170450,287.01752,2.41422,34.12686,30.56783,2.45712,283.927959766632
LGR_CP_PTSCI,20201115T170513,284.96866,2.40799,34.12460,30.55970,2.43857,281.9025496139845
LGR_CP_PTSCI,20201115T170534,283.00540,2.40662,34.12357,30.55680,2.43774,279.96174097491905
LGR_CP_PTSCI,20201115T170554,281.02466,2.40646,34.12238,30.55483,2.44897,278.0036336186074
LGR_CP_PTSCI,20201115T170615,279.00455,2.40674,34.12151,30.55346,2.45105,276.0065868589372
LGR_CP_PTSCI,20201115T170636,276.98343,2.40710,34.12105,30.55249,2.43649,274.00852216588765
LGR_CP_PTSCI,20201115T170657,274.96664,2.40411,34.11834,30.54681,2.44479,272.01471867176457
LGR_CP_PTSCI,20201115T170718,272.98148,2.39249,34.10833,30.52779,2.45743,270.0521657379016
LGR_CP_PTSCI,20201115T170738,271.01404,2.38770,34.10194,30.51761,2.44897,268.1071124728
LGR_CP_PTSCI,20201115T170759,269.01013,2.38812,34.10098,30.51631,2.43024,266.12598521603906
LGR_CP_PTSCI,20201115T170820,267.02209,2.38898,34.09858,30.51421,2.43024,264.1605286127874
LGR_CP_PTSCI,20201115T170841,264.99139,2.38834,34.09864,30.51280,2.43732,262.1528771563044
LGR_CP_PTSCI,20201115T170903,263.00232,2.38846,34.09770,30.51125,2.44479,260.18636413506954
LGR_CP_PTSCI,20201115T170924,261.00143,2.38892,34.09699,30.51017,2.38483,258.2081461236456
LGR_CP_PTSCI,20201115T170947,258.97198,2.39948,34.09082,30.51340,2.39954,256.20167222143886
LGR_CP_PTSCI,20201115T171009,256.98752,2.39957,34.08503,30.50790,2.43137,254.23965997819204
LGR_CP_PTSCI,20201115T171031,255.00055,2.40207,34.08122,30.50609,2.42340,252.27514730971617
LGR_CP_PTSCI,20201115T171053,253.01205,2.40359,34.07311,30.49996,2.44925,250.30910308118177
LGR_CP_PTSCI,20201115T171115,250.99414,2.40762,34.06404,30.49519,2.46664,248.3139616929748
LGR_CP_PTSCI,20201115T171138,248.98795,2.40695,34.05894,30.48960,2.47614,246.33038880957176
LGR_CP_PTSCI,20201115T171201,247.00085,2.40219,34.05179,30.47882,2.45703,244.36567178461715
LGR_CP_PTSCI,20201115T171225,245.02505,2.40091,34.05009,30.47545,2.43152,242.41210879731284
LGR_CP_PTSCI,20201115T171249,243.03140,2.40033,34.04706,30.47161,2.41321,240.44087782759084
